Hourly measurement data supplied by UK-air on 04/05/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Bexley",,,,"London Bloomsbury",,,,"London Harlington",,,,"London Hillingdon",,,,"London Honor Oak Park",,,,"London Marylebone Road",,,,,,"London N. Kensington",,,,,,"London Teddington Bushy Park",,,,"London Westminster",
Latitude,,51.466030,,,,51.522290,,,,51.488790,,,,51.496330,,,,51.449674,,,,51.522530,,,,,,51.521050,,,,,,51.425286,,,,51.494670,,
Longitude,,0.184806,,,,-0.125889,,,,-0.441614,,,,-0.460861,,,,-0.037418,,,,-0.154611,,,,,,-0.213419,,,,,,-0.345606,,,,-0.131931,,
Site Type,,Suburban Background,,,,Urban Background,,,,Urban Industrial,,,,Urban Background,,,,Urban Background,,,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,Urban Background,,
Zone,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,,,Greater London,,,,,,Greater London,,,,Greater London,,
Agglomeration,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,Greater London Urban Area,,
Local Authority,,"Bexley",,,,"Camden",,,,"Hillingdon",,,,"Hillingdon",,,,"Lewisham",,,,"Westminster",,,,,,"Kensington",,,,,,"Richmond",,,,"Westminster",,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2024-01-02,14:00:00,1.7,V ugm-3 (FIDAS),1.038,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3.922,V ugm-3 (FIDAS),2.586,V ugm-3 (Ref.eq),7.55,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),2.8,V ugm-3 (FIDAS),1.509,V ugm-3 (Ref.eq),0.162988,V mgm-3,8.696,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),0.081494,V mgm-3,3.4,V ugm-3 (FIDAS),2.17,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,15:00:00,8.8,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq),10.55,V ugm-3 (FIDAS),6.368,V ugm-3 (Ref.eq),6.796,V ugm-3 (FIDAS),4.592,V ugm-3 (Ref.eq),10.65,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),8.4,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),0.151346,V mgm-3,12.561,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.093136,V mgm-3,8.4,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,16:00:00,6.5,V ugm-3 (FIDAS),2.264,V ugm-3 (Ref.eq),5.8,V ugm-3 (FIDAS),2.311,V ugm-3 (Ref.eq),3.806,V ugm-3 (FIDAS),1.362,V ugm-3 (Ref.eq),5.525,V ugm-3 (FIDAS),2.075,V ugm-3 (Ref.eq),4.1,V ugm-3 (FIDAS),1.509,V ugm-3 (Ref.eq),0.17463,V mgm-3,7.73,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.11642,V mgm-3,3.8,V ugm-3 (FIDAS),1.698,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,17:00:00,4.3,V ugm-3 (FIDAS),1.415,V ugm-3 (Ref.eq),4,V ugm-3 (FIDAS),1.439,V ugm-3 (Ref.eq),2.656,V ugm-3 (FIDAS),0.868,V ugm-3 (Ref.eq),3.925,V ugm-3 (FIDAS),1.156,V ugm-3 (Ref.eq),2.8,V ugm-3 (FIDAS),1.226,V ugm-3 (Ref.eq),0.139704,V mgm-3,3.865,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.139704,V mgm-3,2.3,V ugm-3 (FIDAS),1.038,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,18:00:00,3.7,V ugm-3 (FIDAS),1.981,V ugm-3 (Ref.eq),3.95,V ugm-3 (FIDAS),2.17,V ugm-3 (Ref.eq),3.04,V ugm-3 (FIDAS),1.801,V ugm-3 (Ref.eq),3.35,V ugm-3 (FIDAS),2.052,V ugm-3 (Ref.eq),4.1,V ugm-3 (FIDAS),2.075,V ugm-3 (Ref.eq),0.186272,V mgm-3,8.696,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.128062,V mgm-3,3,V ugm-3 (FIDAS),1.698,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,19:00:00,4.3,V ugm-3 (FIDAS),2.453,V ugm-3 (Ref.eq),6.05,V ugm-3 (FIDAS),3.349,V ugm-3 (Ref.eq),3.95,V ugm-3 (FIDAS),2.475,V ugm-3 (Ref.eq),5.45,V ugm-3 (FIDAS),2.995,V ugm-3 (Ref.eq),4.5,V ugm-3 (FIDAS),2.453,V ugm-3 (Ref.eq),0.209556,V mgm-3,6.763,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.151346,V mgm-3,4.6,V ugm-3 (FIDAS),2.83,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,20:00:00,6,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),8.35,V ugm-3 (FIDAS),4.835,V ugm-3 (Ref.eq),6.963,V ugm-3 (FIDAS),4.12,V ugm-3 (Ref.eq),9.3,V ugm-3 (FIDAS),4.953,V ugm-3 (Ref.eq),6.4,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),0.186272,V mgm-3,9.662,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.151346,V mgm-3,7.8,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,21:00:00,9.4,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),12.225,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),8.424,V ugm-3 (FIDAS),5.112,V ugm-3 (Ref.eq),11.2,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),9.9,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),0.186272,V mgm-3,15.459,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.162988,V mgm-3,10.4,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,22:00:00,11,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),12.725,V ugm-3 (FIDAS),7.005,V ugm-3 (Ref.eq),9.067,V ugm-3 (FIDAS),5.709,V ugm-3 (Ref.eq),11.6,V ugm-3 (FIDAS),6.557,V ugm-3 (Ref.eq),11.1,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),0.17463,V mgm-3,21.256,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.151346,V mgm-3,11.2,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,23:00:00,10.5,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),13.25,V ugm-3 (FIDAS),7.146,V ugm-3 (Ref.eq),8.58,V ugm-3 (FIDAS),5.341,V ugm-3 (Ref.eq),11.5,V ugm-3 (FIDAS),6.84,V ugm-3 (Ref.eq),10,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),0.151346,V mgm-3,18.358,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.151346,V mgm-3,9.9,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-02,24:00:00,10.9,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),12,V ugm-3 (FIDAS),6.486,V ugm-3 (Ref.eq),8.576,V ugm-3 (FIDAS),5.184,V ugm-3 (Ref.eq),10.675,V ugm-3 (FIDAS),6.368,V ugm-3 (Ref.eq),10.4,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),0.162988,V mgm-3,16.425,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),0.128062,V mgm-3,9.9,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,01:00:00,10.5,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),11.5,V ugm-3 (FIDAS),6.061,V ugm-3 (Ref.eq),8.391,V ugm-3 (FIDAS),5.005,V ugm-3 (Ref.eq),10.15,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),10.7,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),0.139704,V mgm-3,14.493,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),0.139704,V mgm-3,8.9,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,02:00:00,13,V ugm-3 (FIDAS),7.17,V ugm-3 (Ref.eq),14.675,V ugm-3 (FIDAS),7.594,V ugm-3 (Ref.eq),10.392,V ugm-3 (FIDAS),6.037,V ugm-3 (Ref.eq),11.9,V ugm-3 (FIDAS),6.675,V ugm-3 (Ref.eq),13.6,V ugm-3 (FIDAS),7.264,V ugm-3 (Ref.eq),0.151346,V mgm-3,18.358,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.151346,V mgm-3,11.8,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,03:00:00,14.8,V ugm-3 (FIDAS),8.302,V ugm-3 (Ref.eq),16.025,V ugm-3 (FIDAS),8.561,V ugm-3 (Ref.eq),12.36,V ugm-3 (FIDAS),7.197,V ugm-3 (Ref.eq),14.575,V ugm-3 (FIDAS),8.231,V ugm-3 (Ref.eq),13.1,V ugm-3 (FIDAS),7.359,V ugm-3 (Ref.eq),0.093136,V mgm-3,18.358,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.128062,V mgm-3,14.4,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,04:00:00,10.7,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),12.875,V ugm-3 (FIDAS),6.958,V ugm-3 (Ref.eq),9.43,V ugm-3 (FIDAS),5.475,V ugm-3 (Ref.eq),11,V ugm-3 (FIDAS),6.344,V ugm-3 (Ref.eq),9.8,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),0.05821,V mgm-3,16.425,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.128062,V mgm-3,11.4,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,05:00:00,8.4,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),10.4,V ugm-3 (FIDAS),5.401,V ugm-3 (Ref.eq),6.942,V ugm-3 (FIDAS),4.1,V ugm-3 (Ref.eq),7.95,V ugm-3 (FIDAS),4.646,V ugm-3 (Ref.eq),8.5,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),0.093136,V mgm-3,18.358,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.128062,V mgm-3,8.8,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,06:00:00,7.1,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),8.6,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),5.866,V ugm-3 (FIDAS),3.481,V ugm-3 (Ref.eq),7.275,V ugm-3 (FIDAS),4.033,V ugm-3 (Ref.eq),6.4,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq),0.093136,V mgm-3,8.696,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.139704,V mgm-3,7.2,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,07:00:00,8,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),9.025,V ugm-3 (FIDAS),4.481,V ugm-3 (Ref.eq),6.94,V ugm-3 (FIDAS),3.96,V ugm-3 (Ref.eq),8.65,V ugm-3 (FIDAS),4.575,V ugm-3 (Ref.eq),8.3,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),0.128062,V mgm-3,11.594,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.151346,V mgm-3,8,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,08:00:00,11.8,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),13.9,V ugm-3 (FIDAS),6.392,V ugm-3 (Ref.eq),10.683,V ugm-3 (FIDAS),5.659,V ugm-3 (Ref.eq),13.125,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),12,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),0.139704,V mgm-3,17.392,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.17463,V mgm-3,10.4,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,09:00:00,16,V ugm-3 (FIDAS),8.208,V ugm-3 (Ref.eq),17.975,V ugm-3 (FIDAS),8.868,V ugm-3 (Ref.eq),13.56,V ugm-3 (FIDAS),7.593,V ugm-3 (Ref.eq),17.375,V ugm-3 (FIDAS),8.679,V ugm-3 (Ref.eq),15.6,V ugm-3 (FIDAS),8.302,V ugm-3 (Ref.eq),0.151346,V mgm-3,27.054,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),0.197914,V mgm-3,14.4,V ugm-3 (FIDAS),7.547,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,10:00:00,19.5,V ugm-3 (FIDAS),10.66,V ugm-3 (Ref.eq),21.4,V ugm-3 (FIDAS),10.495,V ugm-3 (Ref.eq),14.92,V ugm-3 (FIDAS),8.717,V ugm-3 (Ref.eq),18.625,V ugm-3 (FIDAS),9.788,V ugm-3 (Ref.eq),16.6,V ugm-3 (FIDAS),8.868,V ugm-3 (Ref.eq),0.139704,V mgm-3,28.02,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.162988,V mgm-3,17.8,V ugm-3 (FIDAS),9.528,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,11:00:00,15.1,V ugm-3 (FIDAS),8.585,V ugm-3 (Ref.eq),17.75,V ugm-3 (FIDAS),8.962,V ugm-3 (Ref.eq),11.071,V ugm-3 (FIDAS),7.013,V ugm-3 (Ref.eq),15.475,V ugm-3 (FIDAS),8.184,V ugm-3 (Ref.eq),12.9,V ugm-3 (FIDAS),7.17,V ugm-3 (Ref.eq),0.139704,V mgm-3,27.054,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.162988,V mgm-3,13.9,V ugm-3 (FIDAS),7.83,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,12:00:00,11.8,V ugm-3 (FIDAS),6.698,V ugm-3 (Ref.eq),14.5,V ugm-3 (FIDAS),7.5,V ugm-3 (Ref.eq),7.887,V ugm-3 (FIDAS),4.458,V ugm-3 (Ref.eq),11.275,V ugm-3 (FIDAS),5.731,V ugm-3 (Ref.eq),11.1,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),0.128062,V mgm-3,20.29,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),0.162988,V mgm-3,11.6,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,13:00:00,10.8,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),7.95,V ugm-3 (FIDAS),4.222,V ugm-3 (Ref.eq),5.443,V ugm-3 (FIDAS),2.676,V ugm-3 (Ref.eq),16.425,V ugm-3 (FIDAS),5.425,V ugm-3 (Ref.eq),9.4,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),0.17463,V mgm-3,13.527,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.151346,V mgm-3,5,V ugm-3 (FIDAS),2.925,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,14:00:00,8.8,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),7.975,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),4.258,V ugm-3 (FIDAS),2.475,V ugm-3 (Ref.eq),7.375,V ugm-3 (FIDAS),3.443,V ugm-3 (Ref.eq),6.9,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),0.244482,V mgm-3,No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.162988,V mgm-3,6.6,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,15:00:00,5.7,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq),6.775,V ugm-3 (FIDAS),3.632,V ugm-3 (Ref.eq),4.507,V ugm-3 (FIDAS),2.62,V ugm-3 (Ref.eq),5.6,V ugm-3 (FIDAS),3.066,V ugm-3 (Ref.eq),4.7,V ugm-3 (FIDAS),2.642,V ugm-3 (Ref.eq),No data,V mgm-3,No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),0.162988,V mgm-3,5,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,16:00:00,6,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),7.15,V ugm-3 (FIDAS),3.656,V ugm-3 (Ref.eq),4.225,V ugm-3 (FIDAS),2.552,V ugm-3 (Ref.eq),5.475,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),6.2,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),0.186272,V mgm-3,No data,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.151346,V mgm-3,5.5,V ugm-3 (FIDAS),2.925,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,17:00:00,6,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq),7.1,V ugm-3 (FIDAS),4.175,V ugm-3 (Ref.eq),6.791,V ugm-3 (FIDAS),3.71,V ugm-3 (Ref.eq),7.55,V ugm-3 (FIDAS),4.316,V ugm-3 (Ref.eq),6,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),0.221198,V mgm-3,No data,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.162988,V mgm-3,5.9,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,18:00:00,8.2,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),10.25,V ugm-3 (FIDAS),5.731,V ugm-3 (Ref.eq),8.817,V ugm-3 (FIDAS),5.027,V ugm-3 (Ref.eq),9.725,V ugm-3 (FIDAS),5.448,V ugm-3 (Ref.eq),8.6,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),0.372544,V mgm-3,No data,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.17463,V mgm-3,9,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,19:00:00,10.5,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),10.225,V ugm-3 (FIDAS),6.274,V ugm-3 (Ref.eq),8.51,V ugm-3 (FIDAS),5.05,V ugm-3 (Ref.eq),8.6,V ugm-3 (FIDAS),5.142,V ugm-3 (Ref.eq),9.8,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),0.337618,V mgm-3,No data,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.162988,V mgm-3,8.7,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,20:00:00,7.9,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),6.825,V ugm-3 (FIDAS),4.764,V ugm-3 (Ref.eq),6.82,V ugm-3 (FIDAS),4.293,V ugm-3 (Ref.eq),6.925,V ugm-3 (FIDAS),4.575,V ugm-3 (Ref.eq),5.6,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),0.244482,V mgm-3,No data,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.17463,V mgm-3,6.7,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,21:00:00,6.5,V ugm-3 (FIDAS),4.623,V ugm-3 (Ref.eq),8.275,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq),5.865,V ugm-3 (FIDAS),3.667,V ugm-3 (Ref.eq),6.425,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),6.5,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),0.279408,V mgm-3,No data,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.17463,V mgm-3,7.3,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,22:00:00,6.5,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),7,V ugm-3 (FIDAS),4.859,V ugm-3 (Ref.eq),4.796,V ugm-3 (FIDAS),3.081,V ugm-3 (Ref.eq),5.925,V ugm-3 (FIDAS),3.609,V ugm-3 (Ref.eq),6.3,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),0.23284,V mgm-3,No data,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.162988,V mgm-3,6.3,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,23:00:00,5.9,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq),6.65,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),6.528,V ugm-3 (FIDAS),3.801,V ugm-3 (Ref.eq),9.125,V ugm-3 (FIDAS),4.269,V ugm-3 (Ref.eq),5.2,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),0.209556,V mgm-3,No data,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.151346,V mgm-3,6,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-03,24:00:00,7.3,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),8.15,V ugm-3 (FIDAS),4.859,V ugm-3 (Ref.eq),6.192,V ugm-3 (FIDAS),3.752,V ugm-3 (Ref.eq),10.175,V ugm-3 (FIDAS),4.505,V ugm-3 (Ref.eq),7.1,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),0.23284,V mgm-3,No data,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.17463,V mgm-3,8.2,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-04,01:00:00,7.4,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),7.25,V ugm-3 (FIDAS),3.986,V ugm-3 (Ref.eq),5.601,V ugm-3 (FIDAS),2.892,V ugm-3 (Ref.eq),5.775,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),6.6,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),0.186272,V mgm-3,No data,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.151346,V mgm-3,7.1,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-01-04,02:00:00,5.2,V ugm-3 (FIDAS),2.925,V ugm-3 (Ref.eq),4.85,V ugm-3 (FIDAS),2.83,V ugm-3 (Ref.eq),3.404,V ugm-3 (FIDAS),1.996,V ugm-3 (Ref.eq),4.25,V ugm-3 (FIDAS),2.264,V ugm-3 (Ref.eq),4.2,V ugm-3 (FIDAS),2.359,V ugm-3 (Ref.eq),0.162988,V mgm-3,No data,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.151346,V mgm-3,4.5,V ugm-3 (FIDAS),2.547,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
